work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,200000,200000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,EUR,45000,48585.0,Spain,Senior,Full-time,In-person,Spain,M
2023,Data Scientist,Data Science and Research,EUR,36000,38868.0,Spain,Senior,Full-time,In-person,Spain,M
2023,Data Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,30000,30000.0,India,Entry-level,Full-time,Hybrid,India,M
2023,Research Scientist,Data Science and Research,USD,185000,185000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,125000,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Analyst,Data Analysis,USD,34320,34320.0,United States,Entry-level,Part-time,Remote,United States,S
2023,Head of Data,Leadership and Management,EUR,70000,75577.0,Portugal,Senior,Full-time,Remote,Portugal,L
2022,Data Science Manager,Data Science and Research,USD,106000,106000.0,Uzbekistan,Executive,Full-time,In-person,Russia,L
2023,Data Analyst,Data Analysis,USD,175000,175000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,122000,122000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,93800,93800.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,USD,150000,150000.0,Mexico,Senior,Full-time,Remote,Mexico,M
2023,Data Science Manager,Data Science and Research,USD,90000,90000.0,Mexico,Senior,Full-time,Remote,Mexico,M
2023,Data Analyst,Data Analysis,USD,165000,165000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,112000,112000.0,United States,Senior,Full-time,Remote,United States,M
2023,Computer Vision Engineer,Machine Learning and AI,USD,220000,220000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,BI Data Analyst,Data Analysis,EUR,67000,72338.0,Germany,Senior,Full-time,Remote,Germany,M
2023,AI Developer,Machine Learning and AI,EUR,60000,64781.0,Germany,Entry-level,Full-time,In-person,Germany,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000,200000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,175000,175000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,121700,121700.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,40000,40000.0,France,Mid-level,Full-time,Hybrid,France,L
2023,Data Analyst,Data Analysis,USD,180180,180180.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,106020,106020.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,104000,104000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,125000,125000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,153400,153400.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,122700,122700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,310000,310000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,239000,239000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,152380,152380.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,121904,121904.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,247500,247500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,172200,172200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,168400,168400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,105200,105200.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,128280,128280.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,106900,106900.0,United States,Senior,Full-time,In-person,United States,M
2022,Lead Data Scientist,Data Science and Research,USD,192000,192000.0,United States,Senior,Full-time,Remote,United States,L
2023,Data Engineer,Data Engineering,USD,140000,140000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,EUR,100000,107968.0,Germany,Senior,Full-time,Remote,Germany,S
2023,Research Engineer,Data Science and Research,EUR,80000,86374.0,Germany,Senior,Full-time,Remote,Germany,S
2023,Machine Learning Engineer,Machine Learning and AI,USD,275000,275000.0,Germany,Senior,Full-time,In-person,Germany,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,174000,174000.0,Germany,Senior,Full-time,In-person,Germany,M
2023,Data Engineer,Data Engineering,USD,139500,139500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,109400,109400.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,139500,139500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,109400,109400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,170500,170500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,85000,85000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Manager,Leadership and Management,GBP,60027,73857.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Manager,Leadership and Management,GBP,44737,55044.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Head of Data Science,Data Science and Research,GBP,131899,162288.0,United Kingdom,Executive,Full-time,In-person,United Kingdom,M
2023,Head of Data Science,Data Science and Research,GBP,104891,129058.0,United Kingdom,Executive,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,80000,80000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,65000,65000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,124740,124740.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,65488,65488.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Quality Analyst,Data Quality and Operations,USD,72200,72200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Quality Analyst,Data Quality and Operations,USD,64980,64980.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,153600,153600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106800,106800.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,179975,179975.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,86466,86466.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,90000,90000.0,United States,Senior,Full-time,In-person,United States,M
2023,Insight Analyst,Data Analysis,GBP,42000,51676.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Insight Analyst,Data Analysis,GBP,35000,43064.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,149076,149076.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,82365,82365.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,169000,169000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110600,110600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,175000,175000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,230000,230000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,153600,153600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,106800,106800.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,205920,205920.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,171600,171600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,165000,165000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,125000,125000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,265000,265000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,M
2023,Applied Machine Learning Engineer,Machine Learning and AI,USD,130000,130000.0,United States,Mid-level,Full-time,In-person,United States,M
2022,Data Scientist,Data Science and Research,USD,168000,168000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,AI Scientist,Machine Learning and AI,EUR,36000,38868.0,Spain,Mid-level,Full-time,Hybrid,Spain,L
2023,Data Analyst,Data Analysis,USD,95000,95000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85500,85500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,147100,147100.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,90700,90700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167580,167580.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,87980,87980.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,202000,202000.0,United States,Senior,Full-time,Remote,United States,M
